Product ID,Category,Sub-Category,Product Name,New Product ID
OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),OFF-PA-10002479-Xerox 4200 S
OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,OFF-PA-10003349-Xerox 1957
FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,FUR-FU-10000576-Luxo Profess
FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,FUR-FU-10004351-Staple-based
TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,TEC-PH-10000011-PureGear Rol
FUR-TA-10002607,Furniture,Tables,KI Conference Tables,FUR-TA-10002607-KI Conferenc
FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,FUR-FU-10002505-Eldon 100 Cl
OFF-ST-10002276,Office Supplies,Storage,Safco Steel Mobile File Cart,OFF-ST-10002276-Safco Steel 
OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",OFF-PA-10004082-Adams Teleph
OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,OFF-AP-10002945-Honeywell En
FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",FUR-CH-10002965-Global Leath
OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",OFF-PA-10004569-Wirebound Me
OFF-ST-10001228,Office Supplies,Storage,"Fellowes Personal Hanging Folder Files, Navy",OFF-ST-10001228-Fellowes Per
OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,OFF-EN-10003296-Tyvek Side-O
OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black","OFF-ST-10004804-Belkin 19"" V"
TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,TEC-PH-10001580-Logitech Mob
TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,TEC-AC-10000290-Sabrent 4-Po
OFF-ST-10002790,Office Supplies,Storage,Safco Industrial Shelving,OFF-ST-10002790-Safco Indust
OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,OFF-BI-10003460-Acco 3-Hole 
OFF-AP-10002203,Office Supplies,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,OFF-AP-10002203-Eureka Dispo
TEC-MA-10003353,Technology,Machines,Xerox WorkCentre 6505DN Laser Multifunction Printer,TEC-MA-10003353-Xerox WorkCe
TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,TEC-PH-10001433-Cisco Small 
TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,TEC-AC-10004469-Microsoft Sc
OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",OFF-AR-10003602-Quartet Omeg
OFF-FA-10003472,Office Supplies,Fasteners,Bagged Rubber Bands,OFF-FA-10003472-Bagged Rubbe
OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,OFF-ST-10004180-Safco Commer
OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",OFF-EN-10004386-Recycled Int
OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,OFF-ST-10003208-Adjustable D
TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,TEC-AC-10003628-Logitech 910
FUR-FU-10003274,Furniture,Furnishings,Regeneration Desk Collection,FUR-FU-10003274-Regeneration
OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,OFF-BI-10002557-Presstex Fle
OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",OFF-PA-10002615-Ampad Gold F
OFF-AR-10001427,Office Supplies,Art,Newell 330,OFF-AR-10001427-Newell 330
OFF-PA-10000673,Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",OFF-PA-10000673-Post-it “I
OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",OFF-PA-10004470-Adams Write 
OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,OFF-ST-10000876-Eldon Simple
OFF-LA-10002043,Office Supplies,Labels,Avery 489,OFF-LA-10002043-Avery 489
OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,OFF-BI-10004967-Round Ring B
TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,TEC-PH-10001760-Bose SoundLi
FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",FUR-TA-10002903-Bevis Round 
OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,OFF-PA-10000474-Easy-staple 
TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,TEC-AC-10001956-Microsoft Ar
OFF-PA-10004100,Office Supplies,Paper,Xerox 216,OFF-PA-10004100-Xerox 216
OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,OFF-BI-10000778-GBC VeloBind
OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,OFF-SU-10000646-Premier Auto
OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,OFF-FA-10002983-Advantus Sli
OFF-LA-10004689,Office Supplies,Labels,Avery 512,OFF-LA-10004689-Avery 512
TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,TEC-AC-10002001-Logitech Wir
FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",FUR-BO-10004709-Bush Westfie
FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",FUR-FU-10004091-Howard Mille
FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,FUR-CH-10001891-Global Delux
FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,FUR-FU-10002918-Eldon Cluste
OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,OFF-BI-10004593-Ibico Laser 
OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",OFF-FA-10004854-Vinyl Coated
OFF-PA-10002105,Office Supplies,Paper,Xerox 223,OFF-PA-10002105-Xerox 223
OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",OFF-ST-10002756-Tennsco Stur
OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,OFF-PA-10004243-Xerox 1939
FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",FUR-FU-10001861-Floodlight I
OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,OFF-BI-10002706-Avery Premie
FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,FUR-TA-10002533-BPI Conferen
FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,FUR-FU-10002671-Electrix 20W
OFF-AR-10003651,Office Supplies,Art,Newell 350,OFF-AR-10003651-Newell 350
OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",OFF-BI-10001072-GBC Clear Co
OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,OFF-AR-10002135-Boston Heavy
OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,OFF-AR-10002804-Faber Castel
FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,FUR-FU-10001918-C-Line Cubic
FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,FUR-CH-10004086-Hon 4070 Ser
FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",FUR-FU-10001756-Eldon Expres
OFF-LA-10000634,Office Supplies,Labels,Avery 509,OFF-LA-10000634-Avery 509
FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",FUR-FU-10001588-Deflect-o Su
TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,TEC-PH-10002398-AT&T 1070 Co
OFF-PA-10001937,Office Supplies,Paper,Xerox 21,OFF-PA-10001937-Xerox 21
OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",OFF-AR-10003373-Boston Schoo
FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,FUR-CH-10002602-DMI Arturo C
TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,TEC-MA-10002927-Canon imageC
TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,TEC-AC-10000892-NETGEAR N750
OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,OFF-FA-10000624-OIC Binder C
TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,TEC-AC-10001908-Logitech Wir
FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,FUR-FU-10001967-Telescoping 
TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,TEC-PH-10003645-Aastra 57i V
OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",OFF-ST-10000675-File Shuttle
FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,FUR-CH-10003312-Hon 2090 “
OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,OFF-LA-10001074-Round Specia
OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,OFF-BI-10001524-GBC Premium 
TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,TEC-PH-10004614-AT&T 841000 
OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,OFF-BI-10001153-Ibico Recycl
OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,OFF-BI-10001982-Wilson Jones
OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,OFF-BI-10001922-Storex Dura 
TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,TEC-CO-10001449-Hewlett Pack
OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,OFF-BI-10004140-Avery Non-St
OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,OFF-BI-10003314-Tuff Stuff R
FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,FUR-TA-10004575-Hon 5100 Ser
OFF-FA-10000490,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",OFF-FA-10000490-OIC Binder C
OFF-AR-10000122,Office Supplies,Art,Newell 314,OFF-AR-10000122-Newell 314
TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",TEC-PH-10000702-Square Credi
OFF-AR-10001374,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",OFF-AR-10001374-BIC Brite Li
OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,OFF-PA-10001970-Xerox 1881
OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,OFF-BI-10002160-Acco Hanging
OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,OFF-BI-10004995-GBC DocuBind
FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,FUR-BO-10002268-Sauder Barri
OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",OFF-EN-10001137-#10 Gummed F
OFF-AR-10002399,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",OFF-AR-10002399-Dixon Prang 
OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",OFF-PA-10002713-Adams Phone 
OFF-AP-10001124,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,OFF-AP-10001124-Belkin 8 Out
OFF-LA-10001158,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",OFF-LA-10001158-Avery Addres
FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,FUR-CH-10000785-Global Ergon
OFF-AR-10003732,Office Supplies,Art,Newell 333,OFF-AR-10003732-Newell 333
FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,FUR-FU-10000023-Eldon Wave D
OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,OFF-BI-10002412-Wilson Jones
OFF-SU-10001225,Office Supplies,Supplies,Staple remover,OFF-SU-10001225-Staple remov
OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,OFF-ST-10002406-Pizazz Globa
OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,OFF-PA-10002036-Xerox 1930
OFF-ST-10002205,Office Supplies,Storage,File Shuttle I and Handi-File,OFF-ST-10002205-File Shuttle
TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,TEC-AC-10003911-NETGEAR AC17
OFF-AR-10000658,Office Supplies,Art,Newell 324,OFF-AR-10000658-Newell 324
TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,TEC-AC-10002076-Microsoft Na
OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,OFF-PA-10003039-Xerox 1960
FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",FUR-TA-10004915-Office Impre
OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,OFF-AP-10000696-Holmes Odor 
OFF-ST-10003327,Office Supplies,Storage,Akro-Mils 12-Gallon Tote,OFF-ST-10003327-Akro-Mils 12
OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",OFF-BI-10000309-GBC Twin Loo
OFF-PA-10004734,Office Supplies,Paper,Southworth Structures Collection,OFF-PA-10004734-Southworth S
OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",OFF-BI-10002225-Square Ring 
TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10004708-Sony 32GB Cl
FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",FUR-TA-10000617-Hon Practica
TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,TEC-AC-10002335-Logitech Med
TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,TEC-MA-10001681-Lexmark Mark
FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,FUR-FU-10001935-3M Hangers W
OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,OFF-AR-10004757-Crayola Colo
OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",OFF-BI-10000050-Angle-D Bind
TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,TEC-PH-10003012-Nortel Merid
TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,TEC-CO-10002313-Canon PC1080
OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,OFF-BI-10003982-Wilson Jones
OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,OFF-BI-10004492-Tuf-Vin Bind
OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,OFF-ST-10000798-2300 Heavy-D
OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,OFF-PA-10002552-Xerox 1958
OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors","OFF-SU-10002573-Acme 10"" Eas"
OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,OFF-ST-10001580-Super Decofl
OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System","OFF-ST-10000934-Contico 72""H"
TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,TEC-AC-10000158-Sony 64GB Cl
OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,OFF-PA-10001947-Xerox 1974
OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",OFF-AR-10003478-Avery Hi-Lit
OFF-AP-10004249,Office Supplies,Appliances,Staple holder,OFF-AP-10004249-Staple holde
TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,TEC-CO-10004115-Sharp AL-153
OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",OFF-PA-10003724-Wirebound Me
FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",FUR-TA-10002041-Bevis Round 
OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",OFF-PA-10002893-Wirebound Se
OFF-LA-10003766,Office Supplies,Labels,Self-Adhesive Removable Labels,OFF-LA-10003766-Self-Adhesiv
OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,OFF-PA-10001970-Xerox 1908
FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,FUR-BO-10001972-O'Sullivan 4
FUR-CH-10003956,Furniture,Chairs,Novimex High-Tech Fabric Mesh Task Chair,FUR-CH-10003956-Novimex High
OFF-PA-10000157,Office Supplies,Paper,Xerox 191,OFF-PA-10000157-Xerox 191
OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,OFF-AR-10004344-Bulldog Vacu
FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,FUR-CH-10004886-Bevis Steel 
OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,OFF-PA-10003845-Xerox 1987
OFF-AR-10001573,Office Supplies,Art,American Pencil,OFF-AR-10001573-American Pen
OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",OFF-EN-10000483-White Envelo
TEC-AC-10004114,Technology,Accessories,KeyTronic 6101 Series - Keyboard - Black,TEC-AC-10004114-KeyTronic 6
FUR-FU-10004712,Furniture,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",FUR-FU-10004712-Westinghouse
OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,OFF-ST-10000918-Crate-A-File
FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,FUR-CH-10000015-Hon Multipur
FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,FUR-FU-10003347-Coloredge Po
OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,OFF-BI-10001543-GBC VeloBind
TEC-MA-10000029,Technology,Machines,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",TEC-MA-10000029-Epson WorkFo
OFF-AR-10000369,Office Supplies,Art,Design Ebony Sketching Pencil,OFF-AR-10000369-Design Ebony
OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,OFF-BI-10004584-GBC ProClick
OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,OFF-ST-10000617-Woodgrain Ma
OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,OFF-ST-10003306-Letter Size 
OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,OFF-BI-10000773-Insertable T
TEC-AC-10002600,Technology,Accessories,Belkin QODE FastFit Bluetooth Keyboard,TEC-AC-10002600-Belkin QODE 
TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",TEC-MA-10002937-Canon Color 
OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,OFF-PA-10002230-Xerox 1897
FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,FUR-CH-10003396-Global Delux
FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,FUR-FU-10000246-Aluminum Doc
OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,OFF-ST-10000060-Fellowes Ban
OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,OFF-ST-10003058-Eldon Mobile
OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",OFF-PA-10002222-Xerox Color 
FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,FUR-CH-10002372-Office Star 
OFF-LA-10001317,Office Supplies,Labels,Avery 520,OFF-LA-10001317-Avery 520
FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",FUR-FU-10000206-GE General P
OFF-AR-10000588,Office Supplies,Art,Newell 345,OFF-AR-10000588-Newell 345
OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,OFF-ST-10001469-Fellowes Ban
OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,OFF-AR-10001953-Boston 1645 
OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,OFF-AR-10003156-50 Colored L
OFF-AR-10004974,Office Supplies,Art,Newell 342,OFF-AR-10004974-Newell 342
TEC-PH-10002365,Technology,Phones,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,TEC-PH-10002365-Belkin Grip 
OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,OFF-ST-10000142-Deluxe Rolla
TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,TEC-AC-10001772-Memorex Mini
FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",FUR-CH-10000225-Global Geo O
FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,FUR-CH-10002331-Hon 4700 Ser
OFF-EN-10001415,Office Supplies,Envelopes,Staple envelope,OFF-EN-10001415-Staple envel
OFF-AP-10002472,Office Supplies,Appliances,3M Office Air Cleaner,OFF-AP-10002472-3M Office Ai
TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,TEC-AC-10004571-Logitech G70
OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,OFF-BI-10001098-Acco D-Ring 
FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,FUR-TA-10001889-Bush Advanta
OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,OFF-BI-10000315-Poly Designe
OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,OFF-SU-10003505-Premier Elec
OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",OFF-AP-10002578-Fellowes Pre
FUR-BO-10002824,Furniture,Bookcases,Bush Mission Pointe Library,FUR-BO-10002824-Bush Mission
OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,OFF-BI-10002194-Cardinal Hol
