Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,New Product ID,Sales
CA-2015-158274,19/11/2015,24/11/2015,Second Class,RM-19675,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896-Nokia Lumia ,149.95
CA-2015-158274,19/11/2015,24/11/2015,Second Class,RM-19675,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345-HP Standard ,29
CA-2017-105018,28/11/2017,2/12/2017,Standard Class,SK-19990,United States,Fairfield,Connecticut,6824,East,OFF-BI-10001890-Avery Poly B,7.16
CA-2015-123260,26/08/2015,30/08/2015,Standard Class,FM-14290,United States,Los Angeles,California,90032,West,TEC-AC-10002323-SanDisk Ultr,176.8
CA-2017-157000,16/07/2017,22/07/2017,Standard Class,AM-10360,United States,Grand Prairie,Texas,75051,Central,OFF-ST-10001328-Personal Fil,37.224
CA-2017-157000,16/07/2017,22/07/2017,Standard Class,AM-10360,United States,Grand Prairie,Texas,75051,Central,OFF-PA-10001950-Southworth 2,20.016
CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,United States,New York City,New York,10035,East,FUR-BO-10002613-Atlantic Met,899.136
CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,United States,New York City,New York,10035,East,TEC-PH-10001552-I Need's 3d ,71.76
CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,United States,New York City,New York,10035,East,OFF-PA-10000061-Xerox 205,51.84
CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,United States,New York City,New York,10035,East,FUR-BO-10002545-Atlantic Met,626.352
CA-2016-102281,12/10/2016,14/10/2016,First Class,MP-17470,United States,New York City,New York,10035,East,OFF-AR-10003514-4009 Highlig,19.9
CA-2016-131457,31/10/2016,6/11/2016,Standard Class,MZ-17515,United States,Redlands,California,92374,West,OFF-EN-10001509-Poly String ,14.28
CA-2015-140004,21/03/2015,25/03/2015,Standard Class,CB-12025,United States,Hamilton,Ohio,45011,East,OFF-AR-10004685-Binney & Smi,7.408
CA-2015-140004,21/03/2015,25/03/2015,Standard Class,CB-12025,United States,Hamilton,Ohio,45011,East,OFF-AR-10004027-Binney & Smi,6.048
CA-2018-107720,6/11/2018,13/11/2018,Standard Class,VM-21685,United States,Westfield,New Jersey,7090,East,OFF-ST-10001414-Decoflex Han,46.26
US-2018-124303,6/07/2018,13/07/2018,Standard Class,FH-14365,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10000343-Pressboard C,2.946
US-2018-124303,6/07/2018,13/07/2018,Standard Class,FH-14365,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749-Wirebound Me,16.056
CA-2018-105074,24/06/2018,29/06/2018,Standard Class,MB-17305,United States,Akron,Ohio,44312,East,OFF-PA-10002666-Southworth 2,21.744
CA-2015-133690,3/08/2015,5/08/2015,First Class,BS-11755,United States,Denver,Colorado,80219,West,FUR-TA-10004289-BoxOffice By,218.75
CA-2015-133690,3/08/2015,5/08/2015,First Class,BS-11755,United States,Denver,Colorado,80219,West,OFF-AP-10003622-Bravo II Meg,2.6
US-2018-116701,17/12/2018,21/12/2018,Second Class,LC-17140,United States,Dallas,Texas,75220,Central,OFF-AP-10003217-Eureka Sanit,66.284
CA-2018-126382,3/06/2018,7/06/2018,Standard Class,HK-14890,United States,Franklin,Tennessee,37064,South,FUR-FU-10002960-Eldon 200 Cl,35.168
CA-2018-108329,9/12/2018,14/12/2018,Standard Class,LE-16810,United States,Whittier,California,90604,West,TEC-PH-10001918-Nortel Busin,444.768
CA-2018-135860,1/12/2018,7/12/2018,Standard Class,JH-15985,United States,Saginaw,Michigan,48601,Central,OFF-ST-10000642-Tennsco Lock,83.92
CA-2018-135860,1/12/2018,7/12/2018,Standard Class,JH-15985,United States,Saginaw,Michigan,48601,Central,TEC-PH-10001700-Panasonic KX,131.98
CA-2018-135860,1/12/2018,7/12/2018,Standard Class,JH-15985,United States,Saginaw,Michigan,48601,Central,OFF-BI-10003274-Avery Durabl,15.92
CA-2018-135860,1/12/2018,7/12/2018,Standard Class,JH-15985,United States,Saginaw,Michigan,48601,Central,OFF-FA-10000134-Advantus Pus,52.29
CA-2018-135860,1/12/2018,7/12/2018,Standard Class,JH-15985,United States,Saginaw,Michigan,48601,Central,OFF-ST-10001522-Gould Plasti,91.99
CA-2016-101007,9/02/2016,13/02/2016,Second Class,MS-17980,United States,Dallas,Texas,75220,Central,TEC-AC-10001266-Memorex Micr,20.8
CA-2016-146262,2/01/2016,9/01/2016,Standard Class,VW-21775,United States,Medina,Ohio,44256,East,OFF-LA-10004544-Avery 505,23.68
CA-2016-146262,2/01/2016,9/01/2016,Standard Class,VW-21775,United States,Medina,Ohio,44256,East,FUR-BO-10004695-O'Sullivan 2,452.45
CA-2016-146262,2/01/2016,9/01/2016,Standard Class,VW-21775,United States,Medina,Ohio,44256,East,TEC-PH-10002844-Speck Produc,62.982
CA-2016-146262,2/01/2016,9/01/2016,Standard Class,VW-21775,United States,Medina,Ohio,44256,East,TEC-MA-10000864-Cisco 9971 I,1188
CA-2016-146262,2/01/2016,9/01/2016,Standard Class,VW-21775,United States,Medina,Ohio,44256,East,TEC-AC-10000109-Sony Micro V,89.584
CA-2017-130162,28/10/2017,1/11/2017,Standard Class,JH-15910,United States,Los Angeles,California,90032,West,OFF-ST-10001328-Personal Fil,93.06
CA-2017-130162,28/10/2017,1/11/2017,Standard Class,JH-15910,United States,Los Angeles,California,90032,West,TEC-PH-10002563-Adtran 12027,302.376
CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,United States,Dublin,Ohio,43017,East,OFF-FA-10000585-OIC Bulk Pac,5.584
CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,United States,Dublin,Ohio,43017,East,OFF-PA-10004000-While You We,22.704
CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,United States,Dublin,Ohio,43017,East,OFF-BI-10002852-Ibico Standa,19.776
CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,United States,Dublin,Ohio,43017,East,FUR-FU-10000087-Executive Im,72.704
CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,United States,Dublin,Ohio,43017,East,TEC-MA-10001148-Swingline SM,479.988
CA-2016-169397,24/12/2016,27/12/2016,First Class,JB-15925,United States,Dublin,Ohio,43017,East,OFF-AR-10001958-Stanley Bost,27.168
CA-2016-163055,9/08/2016,16/08/2016,Standard Class,DS-13180,United States,Detroit,Michigan,48227,Central,OFF-AR-10001026-Sanford Uni-,2.2
CA-2016-163055,9/08/2016,16/08/2016,Standard Class,DS-13180,United States,Detroit,Michigan,48227,Central,FUR-TA-10003748-Bevis 36 x 7,622.45
CA-2016-163055,9/08/2016,16/08/2016,Standard Class,DS-13180,United States,Detroit,Michigan,48227,Central,OFF-ST-10002485-Rogers Delux,21.98
US-2016-145436,28/02/2016,4/03/2016,Standard Class,VD-21670,United States,Columbia,Tennessee,38401,South,FUR-CH-10004860-Global Low B,161.568
US-2016-145436,28/02/2016,4/03/2016,Standard Class,VD-21670,United States,Columbia,Tennessee,38401,South,FUR-CH-10004477-Global Push ,389.696
US-2015-156216,13/09/2015,17/09/2015,Standard Class,EA-14035,United States,Charlotte,North Carolina,28205,South,OFF-BI-10001679-GBC Instant ,18.648
US-2018-100930,7/04/2018,12/04/2018,Standard Class,CS-12400,United States,Tampa,Florida,33614,South,FUR-TA-10001705-Bush Advanta,233.86
US-2018-100930,7/04/2018,12/04/2018,Standard Class,CS-12400,United States,Tampa,Florida,33614,South,FUR-TA-10003473-Bretford Rec,620.6145
US-2018-100930,7/04/2018,12/04/2018,Standard Class,CS-12400,United States,Tampa,Florida,33614,South,OFF-BI-10001679-GBC Instant ,5.328
US-2018-100930,7/04/2018,12/04/2018,Standard Class,CS-12400,United States,Tampa,Florida,33614,South,FUR-FU-10004017-Tenex Contem,258.072
US-2018-100930,7/04/2018,12/04/2018,Standard Class,CS-12400,United States,Tampa,Florida,33614,South,TEC-AC-10003832-Logitech P7,617.976
CA-2018-160514,12/11/2018,16/11/2018,Standard Class,DB-13120,United States,Santa Clara,California,95051,West,OFF-PA-10002479-Xerox 4200 S,10.56
CA-2017-157749,4/06/2017,9/06/2017,Second Class,KL-16645,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349-Xerox 1957,25.92
CA-2017-157749,4/06/2017,9/06/2017,Second Class,KL-16645,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576-Luxo Profess,419.68
CA-2017-157749,4/06/2017,9/06/2017,Second Class,KL-16645,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351-Staple-based,11.688
CA-2017-157749,4/06/2017,9/06/2017,Second Class,KL-16645,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011-PureGear Rol,31.984
CA-2017-157749,4/06/2017,9/06/2017,Second Class,KL-16645,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607-KI Conferenc,177.225
CA-2017-157749,4/06/2017,9/06/2017,Second Class,KL-16645,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505-Eldon 100 Cl,4.044
CA-2017-157749,4/06/2017,9/06/2017,Second Class,KL-16645,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685-Binney & Smi,7.408
CA-2015-131926,1/06/2015,6/06/2015,Second Class,DW-13480,United States,Lakeville,Minnesota,55044,Central,FUR-CH-10004063-Global Delux,2001.86
CA-2015-131926,1/06/2015,6/06/2015,Second Class,DW-13480,United States,Lakeville,Minnesota,55044,Central,OFF-ST-10002276-Safco Steel ,166.72
CA-2015-131926,1/06/2015,6/06/2015,Second Class,DW-13480,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10004082-Adams Teleph,47.88
CA-2015-131926,1/06/2015,6/06/2015,Second Class,DW-13480,United States,Lakeville,Minnesota,55044,Central,OFF-AP-10002945-Honeywell En,1503.25
CA-2015-131926,1/06/2015,6/06/2015,Second Class,DW-13480,United States,Lakeville,Minnesota,55044,Central,OFF-PA-10000061-Xerox 205,25.92
CA-2017-154739,10/12/2017,15/12/2017,Second Class,LH-17155,United States,San Francisco,California,94109,West,FUR-CH-10002965-Global Leath,321.568
CA-2017-145625,11/09/2017,17/09/2017,Standard Class,KC-16540,United States,San Diego,California,92037,West,OFF-PA-10004569-Wirebound Me,7.61
CA-2017-145625,11/09/2017,17/09/2017,Standard Class,KC-16540,United States,San Diego,California,92037,West,TEC-AC-10003832-Logitech P7,3347.37
CA-2017-146941,10/12/2017,13/12/2017,First Class,DL-13315,United States,New York City,New York,10024,East,OFF-ST-10001228-Fellowes Per,80.58
CA-2017-146941,10/12/2017,13/12/2017,First Class,DL-13315,United States,New York City,New York,10024,East,OFF-EN-10003296-Tyvek Side-O,361.92
US-2016-159982,28/11/2016,4/12/2016,Standard Class,DR-12880,United States,Chicago,Illinois,60623,Central,FUR-FU-10002505-Eldon 100 Cl,12.132
US-2016-159982,28/11/2016,4/12/2016,Standard Class,DR-12880,United States,Chicago,Illinois,60623,Central,"OFF-ST-10004804-Belkin 19"" V",82.368
US-2016-159982,28/11/2016,4/12/2016,Standard Class,DR-12880,United States,Chicago,Illinois,60623,Central,OFF-ST-10001590-Tenex Person,53.92
US-2016-159982,28/11/2016,4/12/2016,Standard Class,DR-12880,United States,Chicago,Illinois,60623,Central,TEC-PH-10001580-Logitech Mob,647.904
CA-2018-163139,1/12/2018,3/12/2018,Second Class,CC-12670,United States,New York City,New York,10009,East,TEC-AC-10000290-Sabrent 4-Po,20.37
CA-2018-163139,1/12/2018,3/12/2018,Second Class,CC-12670,United States,New York City,New York,10009,East,OFF-ST-10002790-Safco Indust,221.55
CA-2018-163139,1/12/2018,3/12/2018,Second Class,CC-12670,United States,New York City,New York,10009,East,OFF-BI-10003460-Acco 3-Hole ,17.52
US-2018-155299,8/06/2018,12/06/2018,Standard Class,Dl-13600,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203-Eureka Dispo,1.624
US-2015-106992,19/09/2015,21/09/2015,Second Class,SB-20290,United States,Houston,Texas,77036,Central,TEC-MA-10000822-Lexmark MX61,3059.982
US-2015-106992,19/09/2015,21/09/2015,Second Class,SB-20290,United States,Houston,Texas,77036,Central,TEC-MA-10003353-Xerox WorkCe,2519.958
CA-2017-125318,6/06/2017,13/06/2017,Standard Class,RC-19825,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433-Cisco Small ,328.224
CA-2016-155040,10/11/2016,15/11/2016,Standard Class,AH-10210,United States,Brentwood,California,94513,West,TEC-AC-10004469-Microsoft Sc,79.9
CA-2018-136826,16/06/2018,20/06/2018,Standard Class,CB-12535,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602-Quartet Omeg,14.016
CA-2017-111010,22/01/2017,28/01/2017,Standard Class,PG-18895,United States,Morristown,New Jersey,7960,East,OFF-FA-10003472-Bagged Rubbe,7.56
US-2018-145366,9/12/2018,13/12/2018,Standard Class,CA-12310,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180-Safco Commer,37.208
US-2018-145366,9/12/2018,13/12/2018,Standard Class,CA-12310,United States,Cincinnati,Ohio,45231,East,OFF-EN-10004386-Recycled Int,57.576
CA-2018-163979,28/12/2018,2/01/2019,Second Class,KH-16690,United States,San Francisco,California,94110,West,OFF-ST-10003208-Adjustable D,725.84
CA-2016-155334,30/07/2016,31/07/2016,First Class,HA-14920,United States,San Francisco,California,94109,West,TEC-AC-10003628-Logitech 910,209.93
CA-2016-155334,30/07/2016,31/07/2016,First Class,HA-14920,United States,San Francisco,California,94109,West,FUR-FU-10003274-Regeneration,5.28
CA-2016-155334,30/07/2016,31/07/2016,First Class,HA-14920,United States,San Francisco,California,94109,West,OFF-BI-10002557-Presstex Fle,10.92
CA-2018-118136,16/09/2018,17/09/2018,First Class,BB-10990,United States,Inglewood,California,90301,West,OFF-PA-10002615-Ampad Gold F,8.82
CA-2018-118136,16/09/2018,17/09/2018,First Class,BB-10990,United States,Inglewood,California,90301,West,OFF-AR-10001427-Newell 330,5.98
CA-2018-132976,13/10/2018,17/10/2018,Standard Class,AG-10495,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673-Post-it “I,11.648
CA-2018-132976,13/10/2018,17/10/2018,Standard Class,AG-10495,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470-Adams Write ,18.176
CA-2018-132976,13/10/2018,17/10/2018,Standard Class,AG-10495,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876-Eldon Simple,59.712
CA-2018-132976,13/10/2018,17/10/2018,Standard Class,AG-10495,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043-Avery 489,24.84
US-2016-161991,26/09/2016,28/09/2016,Second Class,SC-20725,United States,Houston,Texas,77070,Central,OFF-BI-10004967-Round Ring B,2.08
US-2016-161991,26/09/2016,28/09/2016,Second Class,SC-20725,United States,Houston,Texas,77070,Central,TEC-PH-10001760-Bose SoundLi,1114.4
CA-2016-130890,2/11/2016,6/11/2016,Standard Class,JO-15280,United States,Los Angeles,California,90004,West,FUR-TA-10002903-Bevis Round ,1038.84
CA-2016-130883,26/09/2016,2/10/2016,Standard Class,TB-21520,United States,Portland,Oregon,97206,West,OFF-PA-10000474-Easy-staple ,141.76
CA-2016-130883,26/09/2016,2/10/2016,Standard Class,TB-21520,United States,Portland,Oregon,97206,West,TEC-AC-10001956-Microsoft Ar,239.8
CA-2016-130883,26/09/2016,2/10/2016,Standard Class,TB-21520,United States,Portland,Oregon,97206,West,OFF-PA-10004100-Xerox 216,31.104
CA-2017-112697,18/12/2017,20/12/2017,Second Class,AH-10195,United States,Tamarac,Florida,33319,South,OFF-BI-10000778-GBC VeloBind,254.058
CA-2017-112697,18/12/2017,20/12/2017,Second Class,AH-10195,United States,Tamarac,Florida,33319,South,OFF-AP-10002684-Acco 7-Outle,194.528
CA-2017-112697,18/12/2017,20/12/2017,Second Class,AH-10195,United States,Tamarac,Florida,33319,South,OFF-SU-10000646-Premier Auto,961.48
CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,United States,Columbus,Ohio,43229,East,OFF-FA-10002983-Advantus Sli,19.096
CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,United States,Columbus,Ohio,43229,East,OFF-LA-10004689-Avery 512,18.496
CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,United States,Columbus,Ohio,43229,East,TEC-AC-10002001-Logitech Wir,255.984
CA-2017-110772,20/11/2017,24/11/2017,Second Class,NZ-18565,United States,Columbus,Ohio,43229,East,FUR-BO-10004709-Bush Westfie,86.97
CA-2015-111451,26/12/2015,28/12/2015,First Class,KL-16555,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10004091-Howard Mille,300.416
CA-2015-111451,26/12/2015,28/12/2015,First Class,KL-16555,United States,Colorado Springs,Colorado,80906,West,FUR-CH-10001891-Global Delux,230.352
CA-2015-111451,26/12/2015,28/12/2015,First Class,KL-16555,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002918-Eldon Cluste,218.352
CA-2015-111451,26/12/2015,28/12/2015,First Class,KL-16555,United States,Colorado Springs,Colorado,80906,West,OFF-BI-10004593-Ibico Laser ,78.6
CA-2015-111451,26/12/2015,28/12/2015,First Class,KL-16555,United States,Colorado Springs,Colorado,80906,West,OFF-FA-10004854-Vinyl Coated,27.552
CA-2017-142545,28/10/2017,3/11/2017,Standard Class,JD-15895,United States,Belleville,New Jersey,7109,East,OFF-PA-10002105-Xerox 223,32.4
CA-2017-142545,28/10/2017,3/11/2017,Standard Class,JD-15895,United States,Belleville,New Jersey,7109,East,OFF-ST-10002756-Tennsco Stur,1082.48
CA-2017-142545,28/10/2017,3/11/2017,Standard Class,JD-15895,United States,Belleville,New Jersey,7109,East,OFF-PA-10004243-Xerox 1939,56.91
CA-2017-142545,28/10/2017,3/11/2017,Standard Class,JD-15895,United States,Belleville,New Jersey,7109,East,FUR-FU-10001861-Floodlight I,77.6
CA-2017-142545,28/10/2017,3/11/2017,Standard Class,JD-15895,United States,Belleville,New Jersey,7109,East,OFF-BI-10002706-Avery Premie,14.28
US-2018-152380,19/11/2018,23/11/2018,Standard Class,JH-15910,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533-BPI Conferen,219.075
CA-2016-144253,4/05/2016,9/05/2016,Second Class,AS-10225,United States,New York City,New York,10024,East,FUR-FU-10002671-Electrix 20W,26.8
CA-2015-130960,30/12/2015,4/01/2016,Standard Class,KB-16600,United States,Taylor,Michigan,48180,Central,OFF-AR-10003651-Newell 350,9.84
CA-2015-111003,1/06/2015,6/06/2015,Standard Class,CR-12625,United States,Lakewood,New Jersey,8701,East,OFF-BI-10001072-GBC Clear Co,45.48
CA-2015-111003,1/06/2015,6/06/2015,Standard Class,CR-12625,United States,Lakewood,New Jersey,8701,East,OFF-AR-10002135-Boston Heavy,289.2
CA-2018-126774,15/04/2018,17/04/2018,First Class,SH-20395,United States,Arlington,Virginia,22204,South,OFF-AR-10002804-Faber Castel,4.89
CA-2017-142902,12/09/2017,14/09/2017,Second Class,BP-11185,United States,Arvada,Colorado,80004,West,FUR-FU-10001918-C-Line Cubic,15.136
CA-2017-142902,12/09/2017,14/09/2017,Second Class,BP-11185,United States,Arvada,Colorado,80004,West,FUR-CH-10004086-Hon 4070 Ser,466.768
CA-2017-142902,12/09/2017,14/09/2017,Second Class,BP-11185,United States,Arvada,Colorado,80004,West,FUR-FU-10001756-Eldon Expres,15.232
CA-2017-142902,12/09/2017,14/09/2017,Second Class,BP-11185,United States,Arvada,Colorado,80004,West,OFF-LA-10000634-Avery 509,6.264
CA-2015-120887,27/09/2015,3/10/2015,Standard Class,TS-21205,United States,Hackensack,New Jersey,7601,East,FUR-FU-10001588-Deflect-o Su,87.54
CA-2015-167850,9/08/2015,16/08/2015,Standard Class,AG-10525,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002398-AT&T 1070 Co,178.384
CA-2015-167850,9/08/2015,16/08/2015,Standard Class,AG-10525,United States,Saint Petersburg,Florida,33710,South,OFF-PA-10001937-Xerox 21,15.552
CA-2015-164259,28/12/2015,30/12/2015,First Class,SP-20860,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003373-Boston Schoo,99.136
CA-2015-164973,4/11/2015,9/11/2015,Standard Class,NM-18445,United States,New York City,New York,10024,East,FUR-CH-10002602-DMI Arturo C,135.882
CA-2015-164973,4/11/2015,9/11/2015,Standard Class,NM-18445,United States,New York City,New York,10024,East,TEC-MA-10002927-Canon imageC,3991.98
CA-2015-164973,4/11/2015,9/11/2015,Standard Class,NM-18445,United States,New York City,New York,10024,East,TEC-PH-10004093-Panasonic Kx,275.94
CA-2015-164973,4/11/2015,9/11/2015,Standard Class,NM-18445,United States,New York City,New York,10024,East,TEC-AC-10000892-NETGEAR N750,360
